Constituent,predID,CampaignNum,Conc,Day,DOY
NPOC..mg.C.L.,P169,40,0.31815735671829676,1202.16,106.41000000000008
NPOC..mg.C.L.,P169,41,1.4735237791649718,1232.6000000000001,136.85000000000014
NPOC..mg.C.L.,P169,42,2.255790588823029,1263.04,167.28999999999996
NPOC..mg.C.L.,P169,43,9.496956364212682,1293.48,197.73000000000002
NPOC..mg.C.L.,P169,44,3.037621505702457,1323.92,228.17000000000007
NPOC..mg.C.L.,P169,45,8.36983552632783,1354.3600000000001,258.6100000000001
NPOC..mg.C.L.,P169,46,2.522080716666156,1384.8,289.04999999999995
NPOC..mg.C.L.,P169,47,0.7121252027142964,1415.24,319.49
NPOC..mg.C.L.,P169,48,0.17852520434244273,1445.68,349.93000000000006
NPOC..mg.C.L.,P169,49,0.1299746159779054,1476.1200000000001,15.120000000000118
NPOC..mg.C.L.,P169,50,0.06172555776690531,1506.5600000000002,45.56000000000017
NPOC..mg.C.L.,P169,51,0.31451599013883685,1537,76
NPOC..mg.C.L.,P169,52,0.7634825381039022,1567.44,106.44000000000005
NPOC..mg.C.L.,P169,53,1.3302686437001352,1597.88,136.8800000000001
NPOC..mg.C.L.,P169,54,2.821108064337387,1628.3200000000002,167.32000000000016
NPOC..mg.C.L.,P169,55,6.388406280846103,1658.76,197.76
NPOC..mg.C.L.,P169,56,11.297844016805234,1689.2,228.20000000000005
NPOC..mg.C.L.,P169,57,2.8434950318508325,1719.64,258.6400000000001
NPOC..mg.C.L.,P169,58,1.8839775534976444,1750.0800000000002,289.08000000000015
NPOC..mg.C.L.,P169,59,0.34390358184443287,1780.52,319.52
NPOC..mg.C.L.,P169,60,0.27448857528825565,1810.96,349.96000000000004
NPOC..mg.C.L.,P170,1,0.17441055216469725,15,15
NPOC..mg.C.L.,P170,2,0.13917373193945282,45.44,45.44
NPOC..mg.C.L.,P170,3,0.21483584587488122,75.88,75.88
NPOC..mg.C.L.,P170,4,0.292145045066223,106.32000000000001,106.32000000000001
NPOC..mg.C.L.,P170,5,0.7377762132156456,136.76,136.76
NPOC..mg.C.L.,P170,6,1.2638036460229107,167.20000000000002,167.20000000000002
NPOC..mg.C.L.,P170,7,2.8544165279252085,197.64000000000001,197.64000000000001
NPOC..mg.C.L.,P170,8,8.766488620502736,228.08,228.08
NPOC..mg.C.L.,P170,9,3.3678127018307307,258.52,258.52
NPOC..mg.C.L.,P170,10,2.3876613557918156,288.96000000000004,288.96000000000004
NPOC..mg.C.L.,P170,11,0.34767624952291765,319.40000000000003,319.40000000000003
NPOC..mg.C.L.,P170,12,0.28607156535611405,349.84000000000003,349.84000000000003
NPOC..mg.C.L.,P170,13,0.10801790351538201,380.28000000000003,15.03000000000003
NPOC..mg.C.L.,P170,14,0.15925826942207033,410.72,45.47000000000003
NPOC..mg.C.L.,P170,15,0.09474000387424128,441.16,75.910000000000025
NPOC..mg.C.L.,P170,16,0.553631171996301,471.6,106.35000000000002
NPOC..mg.C.L.,P170,17,1.0896806117352913,502.04,136.79000000000002
NPOC..mg.C.L.,P170,18,1.595084507159637,532.48,167.23000000000002
NPOC..mg.C.L.,P170,19,7.180445255308529,562.9200000000001,197.67000000000007
NPOC..mg.C.L.,P170,20,2.323984659699657,593.36,228.11
NPOC..mg.C.L.,P170,21,3.2957157642694046,623.8000000000001,258.55000000000007
NPOC..mg.C.L.,P170,22,1.4798910429592225,654.24,288.99
NPOC..mg.C.L.,P170,23,0.7699043243133616,684.6800000000001,319.43000000000006
NPOC..mg.C.L.,P170,24,0.1478868714930913,715.12,349.87
NPOC..mg.C.L.,P170,25,0.11298840092606136,745.5600000000001,15.06000000000006
NPOC..mg.C.L.,P170,26,0.38035985480684825,776,45.5
NPOC..mg.C.L.,P170,27,0.1985981546192297,806.44,75.94000000000005
NPOC..mg.C.L.,P170,28,0.296871497991878,836.88,106.38
NPOC..mg.C.L.,P170,29,0.6678654382574429,867.32,136.82000000000005
NPOC..mg.C.L.,P170,30,2.0797852724009753,897.76,167.26
NPOC..mg.C.L.,P170,31,5.750452680925545,928.2,197.70000000000005
NPOC..mg.C.L.,P170,32,1.7067263508554793,958.64,228.14
NPOC..mg.C.L.,P170,33,2.6762292878834697,989.08,258.58000000000004
NPOC..mg.C.L.,P170,34,1.0943303656163434,1019.5200000000001,289.0200000000001
NPOC..mg.C.L.,P170,35,0.6057129894693268,1049.96,319.46000000000004
NPOC..mg.C.L.,P170,36,0.18542638522411728,1080.4,349.9000000000001
NPOC..mg.C.L.,P170,37,0.14272031694366574,1110.8400000000001,15.090000000000146
NPOC..mg.C.L.,P170,38,0.09844207677043805,1141.28,45.52999999999997
NPOC..mg.C.L.,P170,39,0.09627712655559198,1171.72,75.97000000000003
NPOC..mg.C.L.,P170,40,0.23198096523460346,1202.16,106.41000000000008
NPOC..mg.C.L.,P170,41,1.629451581971613,1232.6000000000001,136.85000000000014
NPOC..mg.C.L.,P170,42,1.7025872692407604,1263.04,167.28999999999996
NPOC..mg.C.L.,P170,43,4.826094877659095,1293.48,197.73000000000002
NPOC..mg.C.L.,P170,44,3.650594497377211,1323.92,228.17000000000007
NPOC..mg.C.L.,P170,45,8.330330135022441,1354.3600000000001,258.6100000000001
NPOC..mg.C.L.,P170,46,1.2822290280808661,1384.8,289.04999999999995
NPOC..mg.C.L.,P170,47,0.849892452246855,1415.24,319.49
NPOC..mg.C.L.,P170,48,0.0818058529984512,1445.68,349.93000000000006
NPOC..mg.C.L.,P170,49,0.08616512638401609,1476.1200000000001,15.120000000000118
NPOC..mg.C.L.,P170,50,0.07646229381528513,1506.5600000000002,45.56000000000017
NPOC..mg.C.L.,P170,51,0.12584958411132208,1537,76
NPOC..mg.C.L.,P170,52,0.5001804225511091,1567.44,106.44000000000005
NPOC..mg.C.L.,P170,53,0.9172108508853459,1597.88,136.8800000000001
NPOC..mg.C.L.,P170,54,2.339200642322702,1628.3200000000002,167.32000000000016
NPOC..mg.C.L.,P170,55,2.9218504286259877,1658.76,197.76
NPOC..mg.C.L.,P170,56,7.634172980405649,1689.2,228.20000000000005
NPOC..mg.C.L.,P170,57,2.0775093106169598,1719.64,258.6400000000001
NPOC..mg.C.L.,P170,58,1.7452875451094825,1750.0800000000002,289.08000000000015
NPOC..mg.C.L.,P170,59,0.3257502427640955,1780.52,319.52
NPOC..mg.C.L.,P170,60,0.2017589699246619,1810.96,349.96000000000004
NPOC..mg.C.L.,P171,1,0.2332006018716908,15,15
NPOC..mg.C.L.,P171,2,0.12162599385568908,45.44,45.44
NPOC..mg.C.L.,P171,3,0.21215238666398034,75.88,75.88
NPOC..mg.C.L.,P171,4,0.27864742201959297,106.32000000000001,106.32000000000001
NPOC..mg.C.L.,P171,5,0.7806809695336908,136.76,136.76
NPOC..mg.C.L.,P171,6,1.1872313248912052,167.20000000000002,167.20000000000002
NPOC..mg.C.L.,P171,7,4.128787604265145,197.64000000000001,197.64000000000001
NPOC..mg.C.L.,P171,8,7.6365937905782655,228.08,228.08
NPOC..mg.C.L.,P171,9,3.557255217894553,258.52,258.52
NPOC..mg.C.L.,P171,10,1.5622606026784722,288.96000000000004,288.96000000000004
NPOC..mg.C.L.,P171,11,0.46648469872585024,319.40000000000003,319.40000000000003
NPOC..mg.C.L.,P171,12,0.2774532282525843,349.84000000000003,349.84000000000003
NPOC..mg.C.L.,P171,13,0.10166490963814849,380.28000000000003,15.03000000000003
NPOC..mg.C.L.,P171,14,0.14665585166722064,410.72,45.47000000000003
NPOC..mg.C.L.,P171,15,0.12069283019352382,441.16,75.910000000000025
NPOC..mg.C.L.,P171,16,0.5083469862402074,471.6,106.35000000000002
NPOC..mg.C.L.,P171,17,1.116684086944429,502.04,136.79000000000002
NPOC..mg.C.L.,P171,18,2.103851921990266,532.48,167.23000000000002
NPOC..mg.C.L.,P171,19,4.4982070648725925,562.9200000000001,197.67000000000007
NPOC..mg.C.L.,P171,20,3.726153210149448,593.36,228.11
NPOC..mg.C.L.,P171,21,3.066241097251461,623.8000000000001,258.55000000000007
NPOC..mg.C.L.,P171,22,1.4738781836556618,654.24,288.99
NPOC..mg.C.L.,P171,23,0.8140836624885228,684.6800000000001,319.43000000000006
NPOC..mg.C.L.,P171,24,0.15574803935276255,715.12,349.87
NPOC..mg.C.L.,P171,25,0.13578772036715403,745.5600000000001,15.06000000000006
NPOC..mg.C.L.,P171,26,0.44665650326716155,776,45.5
NPOC..mg.C.L.,P171,27,0.23082127857868512,806.44,75.94000000000005
NPOC..mg.C.L.,P171,28,0.23422244094999722,836.88,106.38
NPOC..mg.C.L.,P171,29,0.5209099116974147,867.32,136.82000000000005
NPOC..mg.C.L.,P171,30,1.722483205545772,897.76,167.26
NPOC..mg.C.L.,P171,31,8.462847129551747,928.2,197.70000000000005
NPOC..mg.C.L.,P171,32,1.9926192611048537,958.64,228.14
NPOC..mg.C.L.,P171,33,2.40821233832964,989.08,258.58000000000004
NPOC..mg.C.L.,P171,34,0.9998312203782211,1019.5200000000001,289.0200000000001
NPOC..mg.C.L.,P171,35,0.5393027189683632,1049.96,319.46000000000004
NPOC..mg.C.L.,P171,36,0.17481948111205053,1080.4,349.9000000000001
NPOC..mg.C.L.,P171,37,0.17089257770750235,1110.8400000000001,15.090000000000146
NPOC..mg.C.L.,P171,38,0.09688508088227162,1141.28,45.52999999999997
NPOC..mg.C.L.,P171,39,0.13386927225308756,1171.72,75.97000000000003
NPOC..mg.C.L.,P171,40,0.2422213091719884,1202.16,106.41000000000008
NPOC..mg.C.L.,P171,41,1.2306027402264244,1232.6000000000001,136.85000000000014
NPOC..mg.C.L.,P171,42,1.5653671740116635,1263.04,167.28999999999996
NPOC..mg.C.L.,P171,43,5.177578369904673,1293.48,197.73000000000002
NPOC..mg.C.L.,P171,44,4.130939221728231,1323.92,228.17000000000007
NPOC..mg.C.L.,P171,45,5.665317288796046,1354.3600000000001,258.6100000000001
NPOC..mg.C.L.,P171,46,1.3546620627707202,1384.8,289.04999999999995
NPOC..mg.C.L.,P171,47,1.0721725640539395,1415.24,319.49
NPOC..mg.C.L.,P171,48,0.14376080649152487,1445.68,349.93000000000006
NPOC..mg.C.L.,P171,49,0.10604931814796999,1476.1200000000001,15.120000000000118
NPOC..mg.C.L.,P171,50,0.06655816391438504,1506.5600000000002,45.56000000000017
NPOC..mg.C.L.,P171,51,0.1882269695566428,1537,76
NPOC..mg.C.L.,P171,52,0.5446721201052114,1567.44,106.44000000000005
NPOC..mg.C.L.,P171,53,1.1038588215018013,1597.88,136.8800000000001
NPOC..mg.C.L.,P171,54,3.832808342541368,1628.3200000000002,167.32000000000016
NPOC..mg.C.L.,P171,55,2.6028587887525316,1658.76,197.76
NPOC..mg.C.L.,P171,56,7.630148982772008,1689.2,228.20000000000005
NPOC..mg.C.L.,P171,57,3.2234633043917933,1719.64,258.6400000000001
NPOC..mg.C.L.,P171,58,1.5570135979122681,1750.0800000000002,289.08000000000015
NPOC..mg.C.L.,P171,59,0.29272028257881033,1780.52,319.52
NPOC..mg.C.L.,P171,60,0.16315061574557138,1810.96,349.96000000000004
NPOC..mg.C.L.,P172,1,0.3487417284468376,15,15
NPOC..mg.C.L.,P172,2,0.13500328611970275,45.44,45.44
NPOC..mg.C.L.,P172,3,0.2114475748222471,75.88,75.88
NPOC..mg.C.L.,P172,4,0.3828137235657677,106.32000000000001,106.32000000000001
NPOC..mg.C.L.,P172,5,0.8026437745355753,136.76,136.76
NPOC..mg.C.L.,P172,6,1.6186073851024827,167.20000000000002,167.20000000000002
NPOC..mg.C.L.,P172,7,7.750427411120084,197.64000000000001,197.64000000000001
NPOC..mg.C.L.,P172,8,4.515868192441606,228.08,228.08
NPOC..mg.C.L.,P172,9,2.774147505354245,258.52,258.52
NPOC..mg.C.L.,P172,10,1.1720548278129679,288.96000000000004,288.96000000000004
NPOC..mg.C.L.,P172,11,0.4534423079350301,319.40000000000003,319.40000000000003
NPOC..mg.C.L.,P172,12,0.261672419038234,349.84000000000003,349.84000000000003
NPOC..mg.C.L.,P172,13,0.11978948190283509,380.28000000000003,15.03000000000003
NPOC..mg.C.L.,P172,14,0.19382599660862332,410.72,45.47000000000003
NPOC..mg.C.L.,P172,15,0.10348690342815076,441.16,75.910000000000025
NPOC..mg.C.L.,P172,16,0.33376909716551334,471.6,106.35000000000002
NPOC..mg.C.L.,P172,17,0.8190196674824626,502.04,136.79000000000002
NPOC..mg.C.L.,P172,18,1.4481351928776962,532.48,167.23000000000002
NPOC..mg.C.L.,P172,19,2.856862292213304,562.9200000000001,197.67000000000007
NPOC..mg.C.L.,P172,20,7.8315277766064355,593.36,228.11
NPOC..mg.C.L.,P172,21,3.738082313966849,623.8000000000001,258.55000000000007
NPOC..mg.C.L.,P172,22,1.2211003053299085,654.24,288.99
NPOC..mg.C.L.,P172,23,1.1248063353925495,684.6800000000001,319.43000000000006
NPOC..mg.C.L.,P172,24,0.26265881562853927,715.12,349.87
NPOC..mg.C.L.,P172,25,0.13415081990377659,745.5600000000001,15.06000000000006
NPOC..mg.C.L.,P172,26,0.42098607153054063,776,45.5
NPOC..mg.C.L.,P172,27,0.18114536348042273,806.44,75.94000000000005
NPOC..mg.C.L.,P172,28,0.24516151251803753,836.88,106.38
NPOC..mg.C.L.,P172,29,0.7936502888295659,867.32,136.82000000000005
NPOC..mg.C.L.,P172,30,1.3018418203606805,897.76,167.26
NPOC..mg.C.L.,P172,31,3.5377414192638676,928.2,197.70000000000005
NPOC..mg.C.L.,P172,32,2.550751389851757,958.64,228.14
NPOC..mg.C.L.,P172,33,2.847805425323765,989.08,258.58000000000004
NPOC..mg.C.L.,P172,34,2.193999445933973,1019.5200000000001,289.0200000000001
NPOC..mg.C.L.,P172,35,0.5227293635814796,1049.96,319.46000000000004
NPOC..mg.C.L.,P172,36,0.1876698006542074,1080.4,349.9000000000001
NPOC..mg.C.L.,P172,37,0.07248606267849654,1110.8400000000001,15.090000000000146
NPOC..mg.C.L.,P172,38,0.1659136802397128,1141.28,45.52999999999997
NPOC..mg.C.L.,P172,39,0.1433698953391935,1171.72,75.97000000000003
NPOC..mg.C.L.,P172,40,0.14716154903306664,1202.16,106.41000000000008
NPOC..mg.C.L.,P172,41,1.1682705168768515,1232.6000000000001,136.85000000000014
NPOC..mg.C.L.,P172,42,3.3151261932224467,1263.04,167.28999999999996
NPOC..mg.C.L.,P172,43,4.7451678683684255,1293.48,197.73000000000002
NPOC..mg.C.L.,P172,44,4.590254017611837,1323.92,228.17000000000007
NPOC..mg.C.L.,P172,45,5.145257679658839,1354.3600000000001,258.6100000000001
NPOC..mg.C.L.,P172,46,1.1619771160397128,1384.8,289.04999999999995
NPOC..mg.C.L.,P172,47,0.5269526150289631,1415.24,319.49
NPOC..mg.C.L.,P172,48,0.11169215594342354,1445.68,349.93000000000006
NPOC..mg.C.L.,P172,49,0.15876135149470097,1476.1200000000001,15.120000000000118
NPOC..mg.C.L.,P172,50,0.0748167602928355,1506.5600000000002,45.56000000000017
NPOC..mg.C.L.,P172,51,0.259483479184673,1537,76
NPOC..mg.C.L.,P172,52,0.4774628016033474,1567.44,106.44000000000005
NPOC..mg.C.L.,P172,53,0.9399202980038879,1597.88,136.8800000000001
NPOC..mg.C.L.,P172,54,3.570067514346102,1628.3200000000002,167.32000000000016
NPOC..mg.C.L.,P172,55,2.1572563843357995,1658.76,197.76
NPOC..mg.C.L.,P172,56,4.466478653615351,1689.2,228.20000000000005
NPOC..mg.C.L.,P172,57,4.030067346306646,1719.64,258.6400000000001
NPOC..mg.C.L.,P172,58,1.4659988973010283,1750.0800000000002,289.08000000000015
NPOC..mg.C.L.,P172,59,0.4248959738161193,1780.52,319.52
NPOC..mg.C.L.,P172,60,0.15204547892565942,1810.96,349.96000000000004
NPOC..mg.C.L.,P173,1,0.11939684080154526,15,15
NPOC..mg.C.L.,P173,2,0.1697859774712359,45.44,45.44
NPOC..mg.C.L.,P173,3,0.1641186209310505,75.88,75.88
NPOC..mg.C.L.,P173,4,0.37415493740655603,106.32000000000001,106.32000000000001
NPOC..mg.C.L.,P173,5,2.682563711433459,136.76,136.76
NPOC..mg.C.L.,P173,6,1.8319602921147187,167.20000000000002,167.20000000000002
NPOC..mg.C.L.,P173,7,3.5311242248253887,197.64000000000001,197.64000000000001
NPOC..mg.C.L.,P173,8,10.845343134869628,228.08,228.08
NPOC..mg.C.L.,P173,9,7.039170456970075,258.52,258.52
NPOC..mg.C.L.,P173,10,1.8675462769585183,288.96000000000004,288.96000000000004
NPOC..mg.C.L.,P173,11,0.7591996054785858,319.40000000000003,319.40000000000003
NPOC..mg.C.L.,P173,12,0.3599023340798294,349.84000000000003,349.84000000000003
NPOC..mg.C.L.,P173,13,0.32081801367565244,380.28000000000003,15.03000000000003
NPOC..mg.C.L.,P173,14,0.08117835265676708,410.72,45.47000000000003
NPOC..mg.C.L.,P173,15,0.21539817397382824,441.16,75.910000000000025
NPOC..mg.C.L.,P173,16,0.5655671795799141,471.6,106.35000000000002
NPOC..mg.C.L.,P173,17,0.9614925452713622,502.04,136.79000000000002
NPOC..mg.C.L.,P173,18,4.423486309586875,532.48,167.23000000000002
NPOC..mg.C.L.,P173,19,4.3271459717349705,562.9200000000001,197.67000000000007
NPOC..mg.C.L.,P173,20,8.977197215162217,593.36,228.11
NPOC..mg.C.L.,P173,21,4.0305106273649765,623.8000000000001,258.55000000000007
NPOC..mg.C.L.,P173,22,1.5286395401488624,654.24,288.99
NPOC..mg.C.L.,P173,23,1.0214808300297242,684.6800000000001,319.43000000000006
NPOC..mg.C.L.,P173,24,0.2039824419935149,715.12,349.87
NPOC..mg.C.L.,P173,25,0.17927052333067248,745.5600000000001,15.06000000000006
NPOC..mg.C.L.,P173,26,0.28715845523005795,776,45.5
NPOC..mg.C.L.,P173,27,0.18918038377732685,806.44,75.94000000000005
NPOC..mg.C.L.,P173,28,0.6453126826058435,836.88,106.38
NPOC..mg.C.L.,P173,29,1.7498227263795316,867.32,136.82000000000005
NPOC..mg.C.L.,P173,30,4.00030570359362,897.76,167.26
NPOC..mg.C.L.,P173,31,3.8459629722112245,928.2,197.70000000000005
NPOC..mg.C.L.,P173,32,3.9760709972694586,958.64,228.14
NPOC..mg.C.L.,P173,33,7.4823574716953365,989.08,258.58000000000004
NPOC..mg.C.L.,P173,34,2.423439223513241,1019.5200000000001,289.0200000000001
NPOC..mg.C.L.,P173,35,1.119995237709378,1049.96,319.46000000000004
NPOC..mg.C.L.,P173,36,0.7488901462664215,1080.4,349.9000000000001
NPOC..mg.C.L.,P173,37,0.0825433543401472,1110.8400000000001,15.090000000000146
NPOC..mg.C.L.,P173,38,0.16165277033887793,1141.28,45.52999999999997
NPOC..mg.C.L.,P173,39,0.2793889706419966,1171.72,75.97000000000003
NPOC..mg.C.L.,P173,40,0.8030179167021692,1202.16,106.41000000000008
NPOC..mg.C.L.,P173,41,2.1839245153352094,1232.6000000000001,136.85000000000014
NPOC..mg.C.L.,P173,42,3.0551175269054296,1263.04,167.28999999999996
NPOC..mg.C.L.,P173,43,5.1496290315335,1293.48,197.73000000000002
NPOC..mg.C.L.,P173,44,4.774630708089758,1323.92,228.17000000000007
NPOC..mg.C.L.,P173,45,5.950014997664963,1354.3600000000001,258.6100000000001
NPOC..mg.C.L.,P173,46,1.306589088987256,1384.8,289.04999999999995
NPOC..mg.C.L.,P173,47,1.1196273266869932,1415.24,319.49
NPOC..mg.C.L.,P173,48,0.39776813172417474,1445.68,349.93000000000006
NPOC..mg.C.L.,P173,49,0.44688375005788317,1476.1200000000001,15.120000000000118
NPOC..mg.C.L.,P173,50,0.21428197632797058,1506.5600000000002,45.56000000000017
NPOC..mg.C.L.,P173,51,0.2623317930376092,1537,76
NPOC..mg.C.L.,P173,52,1.5328712755336167,1567.44,106.44000000000005
NPOC..mg.C.L.,P173,53,0.9179504185678975,1597.88,136.8800000000001
NPOC..mg.C.L.,P173,54,3.305956440559758,1628.3200000000002,167.32000000000016
NPOC..mg.C.L.,P173,55,4.205306088384839,1658.76,197.76
NPOC..mg.C.L.,P173,56,7.2587937060122005,1689.2,228.20000000000005
NPOC..mg.C.L.,P173,57,5.577452133340374,1719.64,258.6400000000001
NPOC..mg.C.L.,P173,58,3.303773039151984,1750.0800000000002,289.08000000000015
NPOC..mg.C.L.,P173,59,1.9084680088003492,1780.52,319.52
NPOC..mg.C.L.,P173,60,0.43328303819473313,1810.96,349.96000000000004
NPOC..mg.C.L.,P174,1,0.17847568187879284,15,15
NPOC..mg.C.L.,P174,2,0.15395768447354144,45.44,45.44
NPOC..mg.C.L.,P174,3,0.22210198393863095,75.88,75.88
NPOC..mg.C.L.,P174,4,0.530937390486348,106.32000000000001,106.32000000000001
NPOC..mg.C.L.,P174,5,3.501362024295961,136.76,136.76
NPOC..mg.C.L.,P174,6,1.8888129842798953,167.20000000000002,167.20000000000002
NPOC..mg.C.L.,P174,7,5.404051167727013,197.64000000000001,197.64000000000001
NPOC..mg.C.L.,P174,8,10.876304312369586,228.08,228.08
NPOC..mg.C.L.,P174,9,8.588094078139289,258.52,258.52
NPOC..mg.C.L.,P174,10,2.797575307895848,288.96000000000004,288.96000000000004
NPOC..mg.C.L.,P174,11,0.6469836009412018,319.40000000000003,319.40000000000003
NPOC..mg.C.L.,P174,12,0.6229375019295391,349.84000000000003,349.84000000000003
NPOC..mg.C.L.,P174,13,0.32655134570342886,380.28000000000003,15.03000000000003
NPOC..mg.C.L.,P174,14,0.09316879061556034,410.72,45.47000000000003
NPOC..mg.C.L.,P174,15,0.3050807031353164,441.16,75.910000000000025
NPOC..mg.C.L.,P174,16,0.6966361541304279,471.6,106.35000000000002
NPOC..mg.C.L.,P174,17,0.7580259557678816,502.04,136.79000000000002
NPOC..mg.C.L.,P174,18,3.5043748979770286,532.48,167.23000000000002
NPOC..mg.C.L.,P174,19,4.719117527656724,562.9200000000001,197.67000000000007
NPOC..mg.C.L.,P174,20,11.40039707469128,593.36,228.11
NPOC..mg.C.L.,P174,21,3.7511575760761744,623.8000000000001,258.55000000000007
NPOC..mg.C.L.,P174,22,1.4241344820505726,654.24,288.99
NPOC..mg.C.L.,P174,23,1.0848470831761197,684.6800000000001,319.43000000000006
NPOC..mg.C.L.,P174,24,0.23919999650153345,715.12,349.87
NPOC..mg.C.L.,P174,25,0.19150530961762885,745.5600000000001,15.06000000000006
NPOC..mg.C.L.,P174,26,0.29203369075075075,776,45.5
NPOC..mg.C.L.,P174,27,0.18769519895012643,806.44,75.94000000000005
NPOC..mg.C.L.,P174,28,0.7218485782703634,836.88,106.38
NPOC..mg.C.L.,P174,29,1.417044148859345,867.32,136.82000000000005
NPOC..mg.C.L.,P174,30,5.931165911247569,897.76,167.26
NPOC..mg.C.L.,P174,31,5.283937440451823,928.2,197.70000000000005
NPOC..mg.C.L.,P174,32,5.660684383358636,958.64,228.14
NPOC..mg.C.L.,P174,33,7.6490062611651,989.08,258.58000000000004
NPOC..mg.C.L.,P174,34,2.8796459220651505,1019.5200000000001,289.0200000000001
NPOC..mg.C.L.,P174,35,0.9452870641082204,1049.96,319.46000000000004
NPOC..mg.C.L.,P174,36,0.8103114380049092,1080.4,349.9000000000001
NPOC..mg.C.L.,P174,37,0.1235785170980619,1110.8400000000001,15.090000000000146
NPOC..mg.C.L.,P174,38,0.10367074150078706,1141.28,45.52999999999997
NPOC..mg.C.L.,P174,39,0.3406487742296791,1171.72,75.97000000000003
NPOC..mg.C.L.,P174,40,0.4585667109776392,1202.16,106.41000000000008
NPOC..mg.C.L.,P174,41,1.9517110458341504,1232.6000000000001,136.85000000000014
NPOC..mg.C.L.,P174,42,2.6793085860214503,1263.04,167.28999999999996
NPOC..mg.C.L.,P174,43,4.682447914262829,1293.48,197.73000000000002
NPOC..mg.C.L.,P174,44,8.129029763548223,1323.92,228.17000000000007
NPOC..mg.C.L.,P174,45,5.557819510868305,1354.3600000000001,258.6100000000001
NPOC..mg.C.L.,P174,46,1.2772368875125248,1384.8,289.04999999999995
NPOC..mg.C.L.,P174,47,1.8403381868441364,1415.24,319.49
NPOC..mg.C.L.,P174,48,0.3137609773240686,1445.68,349.93000000000006
NPOC..mg.C.L.,P174,49,0.5195666200539181,1476.1200000000001,15.120000000000118
NPOC..mg.C.L.,P174,50,0.21090878035977828,1506.5600000000002,45.56000000000017
NPOC..mg.C.L.,P174,51,0.2351966684880909,1537,76
NPOC..mg.C.L.,P174,52,1.6140385105209276,1567.44,106.44000000000005
NPOC..mg.C.L.,P174,53,0.7463552407532131,1597.88,136.8800000000001
NPOC..mg.C.L.,P174,54,3.271583506464902,1628.3200000000002,167.32000000000016
NPOC..mg.C.L.,P174,55,3.947310939233222,1658.76,197.76
NPOC..mg.C.L.,P174,56,7.114684389952309,1689.2,228.20000000000005
NPOC..mg.C.L.,P174,57,6.488751423644976,1719.64,258.6400000000001
NPOC..mg.C.L.,P174,58,5.956112165944379,1750.0800000000002,289.08000000000015
NPOC..mg.C.L.,P174,59,1.5381227653831622,1780.52,319.52
NPOC..mg.C.L.,P174,60,0.6541396988303463,1810.96,349.96000000000004
NPOC..mg.C.L.,P175,1,0.24522173227679966,15,15
NPOC..mg.C.L.,P175,2,0.28682622128424073,45.44,45.44
NPOC..mg.C.L.,P175,3,0.4541153312255097,75.88,75.88
NPOC..mg.C.L.,P175,4,0.373267775148021,106.32000000000001,106.32000000000001
NPOC..mg.C.L.,P175,5,1.1285757783318175,136.76,136.76
NPOC..mg.C.L.,P175,6,3.1904420638520907,167.20000000000002,167.20000000000002
NPOC..mg.C.L.,P175,7,2.6923353614379284,197.64000000000001,197.64000000000001
NPOC..mg.C.L.,P175,8,17.100335842965247,228.08,228.08
NPOC..mg.C.L.,P175,9,4.3698204631259845,258.52,258.52
NPOC..mg.C.L.,P175,10,1.9849933079051092,288.96000000000004,288.96000000000004
NPOC..mg.C.L.,P175,11,0.8823560085492654,319.40000000000003,319.40000000000003
NPOC..mg.C.L.,P175,12,0.4797144567459846,349.84000000000003,349.84000000000003
NPOC..mg.C.L.,P175,13,0.18911259726450735,380.28000000000003,15.03000000000003
NPOC..mg.C.L.,P175,14,0.10931579432538074,410.72,45.47000000000003
NPOC..mg.C.L.,P175,15,0.13273059895175363,441.16,75.910000000000025
NPOC..mg.C.L.,P175,16,0.35919634179375287,471.6,106.35000000000002
NPOC..mg.C.L.,P175,17,1.0265247673929212,502.04,136.79000000000002
NPOC..mg.C.L.,P175,18,3.17455741791225,532.48,167.23000000000002
NPOC..mg.C.L.,P175,19,7.436810732463632,562.9200000000001,197.67000000000007
NPOC..mg.C.L.,P175,20,7.96591134569622,593.36,228.11
NPOC..mg.C.L.,P175,21,5.7295401818049685,623.8000000000001,258.55000000000007
NPOC..mg.C.L.,P175,22,1.4994596326144989,654.24,288.99
NPOC..mg.C.L.,P175,23,0.7997272243660652,684.6800000000001,319.43000000000006
NPOC..mg.C.L.,P175,24,0.12233335299333475,715.12,349.87
NPOC..mg.C.L.,P175,25,0.09045199214250355,745.5600000000001,15.06000000000006
NPOC..mg.C.L.,P175,26,0.7774146898665958,776,45.5
NPOC..mg.C.L.,P175,27,0.26588374980563695,806.44,75.94000000000005
NPOC..mg.C.L.,P175,28,0.4844566690607776,836.88,106.38
NPOC..mg.C.L.,P175,29,0.8214024281050797,867.32,136.82000000000005
NPOC..mg.C.L.,P175,30,3.04036811677373,897.76,167.26
NPOC..mg.C.L.,P175,31,9.207456088424472,928.2,197.70000000000005
NPOC..mg.C.L.,P175,32,2.7512382496773617,958.64,228.14
NPOC..mg.C.L.,P175,33,2.4390669430684806,989.08,258.58000000000004
NPOC..mg.C.L.,P175,34,1.081734620397624,1019.5200000000001,289.0200000000001
NPOC..mg.C.L.,P175,35,0.7957405941991432,1049.96,319.46000000000004
NPOC..mg.C.L.,P175,36,0.3956628313437807,1080.4,349.9000000000001
